Order ID,OrderDate,Customer Name Index,Channel,Currency Code,Code,Region ID,Product ID,Quantity,Unit Price, Unit Cost
20489,28-02-2020,31,Export,Euro,AXT87U,57,25,6,3926.2,2080.886
20490,28-02-2020,99,Industries,Euro,AXT87U,39,14,6,4006.6,2644.356
20491,28-02-2020,146,Export,Euro,AXT87U,5,8,11,1058.6,455.198
20492,28-02-2020,129,Export,Euro,AXT87U,21,16,8,1822.4,1530.816
20493,28-02-2020,28,Import,Euro,AXT87U,30,4,7,770.5,562.465
20494,28-02-2020,175,Industries,Euro,AXT87U,41,18,7,2398.6,1439.16
20495,28-02-2020,84,Industries,Euro,INX005RT,52,27,5,1092.1,458.682
20496,28-02-2020,144,Industries,Euro,INX005RT,64,20,8,3852.5,3236.1
20497,28-02-2020,150,Import,Euro,NVG256YT,25,3,8,1105.5,895.455
20498,28-02-2020,116,Industries,Euro,AXT87U,37,25,8,2646.5,1905.48
20499,28-02-2020,33,Import,Euro,INX005RT,16,10,10,3939.6,1851.612
20500,28-02-2020,162,Industries,Euro,NVG256YT,13,21,12,1829.1,1280.37
20501,29-02-2020,41,Export,Euro,AXT87U,15,14,7,2458.9,1647.463
20502,29-02-2020,43,Import,Euro,AXT87U,40,15,8,3892.7,2257.766
20503,29-02-2020,70,Import,Euro,AXT87U,34,4,12,5775.4,4273.796
20504,29-02-2020,1,Import,Euro,AXT87U,17,27,5,3819,2367.78
20505,29-02-2020,167,Import,Euro,AXT87U,41,2,9,187.6,91.924
20506,29-02-2020,14,Industries,Euro,AXT87U,1,13,6,1695.1,1288.276
20507,29-02-2020,48,Industries,Euro,AXT87U,52,22,12,227.8,182.24
20508,29-02-2020,31,Import,Euro,AXT87U,15,5,8,194.3,104.922
20509,29-02-2020,50,Industries,Euro,AXT87U,37,15,11,1762.1,722.461
20510,29-02-2020,151,Import,Euro,AXT87U,53,24,7,911.2,428.264
20511,29-02-2020,109,Industries,Euro,AXT87U,51,25,7,964.8,395.568
20512,29-02-2020,175,Import,Euro,AXT87U,36,5,6,1011.7,435.031
20513,29-02-2020,73,Industries,Euro,AXT87U,8,15,9,1869.3,1046.808
20514,29-02-2020,30,Export,Euro,AXT87U,59,5,12,5922.8,4205.188
20515,29-02-2020,167,Import,Euro,AXT87U,33,4,9,6452.1,4387.428
20516,29-02-2020,112,Import,Euro,ZAQ890,43,1,8,1869.3,1383.282
20517,29-02-2020,122,Industries,Euro,NVG256YT,17,3,7,261.3,107.133
20518,01-03-2020,126,Import,Euro,AXT87U,28,23,9,844.2,717.57
20519,01-03-2020,25,Import,Euro,AXT87U,22,13,7,247.9,123.95
20520,01-03-2020,161,Industries,Euro,AXT87U,64,18,10,3926.2,3258.746
20521,01-03-2020,149,Industries,Euro,AXT87U,66,14,6,810.7,664.774
20522,01-03-2020,26,Industries,Euro,AXT87U,24,15,8,3765.4,3162.936
20523,01-03-2020,126,Import,Euro,INX005RT,19,19,10,3939.6,3348.66
20524,01-03-2020,29,Import,Euro,INX005RT,6,15,6,3705.1,2482.417
20525,01-03-2020,150,Import,Euro,INX005RT,56,28,9,5306.4,3130.776
20526,01-03-2020,161,Import,Euro,INX005RT,17,18,8,2559.4,1945.144
20527,02-03-2020,116,Industries,Euro,AXT87U,31,12,8,2492.4,1869.3
20528,02-03-2020,25,Export,Euro,AXT87U,19,5,7,6566,4202.24
20529,02-03-2020,38,Industries,Euro,AXT87U,28,13,11,2264.6,1743.742
20530,02-03-2020,49,Import,Euro,AXT87U,25,26,5,2519.2,1964.976
20531,02-03-2020,44,Import,Euro,AXT87U,56,25,9,1051.9,557.507
20532,02-03-2020,171,Industries,Euro,AXT87U,7,18,9,2237.8,1678.35
20533,02-03-2020,104,Industries,Euro,AXT87U,19,5,10,1675,1155.75
20534,02-03-2020,73,Import,Euro,AXT87U,3,21,9,1996.6,1437.552
20535,02-03-2020,173,Import,Euro,AXT87U,23,13,6,2680,2144
20536,02-03-2020,128,Industries,Euro,AXT87U,28,25,6,2217.7,1618.921
20537,02-03-2020,12,Industries,Euro,AXT87U,11,13,5,3886,2681.34
20538,02-03-2020,38,Industries,Euro,AXT87U,10,24,6,1078.7,431.48
20539,02-03-2020,29,Export,Euro,AXT87U,1,17,5,2331.6,1142.484
20540,02-03-2020,66,Export,Euro,AXT87U,40,26,6,1005,633.15
20541,02-03-2020,142,Industries,Euro,AXT87U,19,20,9,3973.1,2185.205
20542,02-03-2020,147,Industries,Euro,INX005RT,5,15,8,6485.6,4734.488
20543,02-03-2020,91,Industries,Euro,AXT87U,41,25,8,1862.6,819.544
20544,03-03-2020,168,Industries,Euro,AXT87U,62,14,8,683.4,396.372
20545,03-03-2020,170,Industries,Euro,AXT87U,4,5,5,3932.9,1691.147
20546,03-03-2020,58,Industries,Euro,AXT87U,44,15,12,703.5,295.47
20547,03-03-2020,59,Industries,Euro,AXT87U,24,26,9,3912.8,2034.656
20548,03-03-2020,22,Import,Euro,AXT87U,26,20,9,3832.4,2376.088
20549,03-03-2020,59,Industries,Euro,AXT87U,61,27,8,978.2,596.702
20550,03-03-2020,93,Import,Euro,AXT87U,43,25,6,1943,1029.79
20551,03-03-2020,171,Import,Euro,AXT87U,60,9,5,3839.1,2917.716
20552,03-03-2020,72,Industries,Euro,AXT87U,34,25,12,2633.1,1263.888
20553,03-03-2020,141,Industries,Euro,AXT87U,35,26,5,2479,1041.18
20554,03-03-2020,131,Export,Euro,AXT87U,11,25,8,3986.5,2152.71
20555,03-03-2020,119,Industries,Euro,AXT87U,43,3,9,1139,592.28
20556,03-03-2020,6,Industries,Euro,AXT87U,45,25,7,1038.5,872.34
20557,03-03-2020,120,Industries,Euro,INX005RT,6,14,11,5768.7,4557.273
20558,03-03-2020,160,Industries,Euro,INX005RT,39,5,6,1051.9,483.874
20559,03-03-2020,78,Import,Euro,INX005RT,17,25,6,1165.8,617.874
20560,03-03-2020,63,Industries,Euro,INX005RT,32,25,8,1139,694.79
20561,03-03-2020,82,Import,Euro,INX005RT,5,25,11,904.5,515.565
20562,04-03-2020,15,Industries,Euro,AXT87U,43,14,6,3758.7,3082.134
20563,04-03-2020,119,Industries,Euro,AXT87U,24,2,5,904.5,714.555
20564,04-03-2020,55,Export,Euro,AXT87U,36,4,10,1132.3,452.92
20565,04-03-2020,131,Import,Euro,INX005RT,1,13,7,864.3,596.367
20566,04-03-2020,116,Import,Euro,ZAQ890,48,3,7,743.7,557.775
20567,04-03-2020,130,Import,Euro,INX005RT,44,2,7,3899.4,1598.754
20568,05-03-2020,5,Import,Euro,AXT87U,22,25,6,1165.8,664.506
20569,05-03-2020,108,Industries,Euro,AXT87U,50,14,11,194.3,91.321
20570,05-03-2020,55,Export,Euro,AXT87U,27,28,10,2525.9,1667.094
20571,05-03-2020,27,Industries,Euro,AXT87U,10,14,11,2847.5,1822.4
20572,05-03-2020,124,Import,Euro,AXT87U,32,5,6,1112.2,556.1
20573,05-03-2020,148,Industries,Euro,AXT87U,49,15,10,5835.7,3267.992
20574,05-03-2020,54,Industries,Euro,AXT87U,26,20,6,194.3,83.549
20575,05-03-2020,79,Industries,Euro,AXT87U,40,14,5,2686.7,2122.493
20576,05-03-2020,86,Industries,Euro,AXT87U,12,10,10,1139,911.2
20577,05-03-2020,45,Industries,Euro,AXT87U,49,15,10,3852.5,2234.45
20578,05-03-2020,154,Industries,Euro,INX005RT,32,25,5,3953,3360.05
20579,05-03-2020,125,Industries,Euro,ZAQ890,27,29,11,1815.7,726.28
20580,05-03-2020,79,Industries,Euro,INX005RT,57,26,6,1721.9,947.045
20581,05-03-2020,139,Import,Euro,AXT87U,44,13,10,2525.9,1742.871
20582,06-03-2020,75,Import,Euro,AXT87U,63,1,9,1681.7,891.301
20583,06-03-2020,8,Export,Euro,AXT87U,33,25,10,1132.3,871.871
20584,06-03-2020,146,Industries,Euro,AXT87U,17,20,7,1876,1519.56
20585,06-03-2020,98,Industries,Euro,AXT87U,50,3,8,1072,589.6
20586,06-03-2020,154,Export,Euro,AXT87U,11,2,5,241.2,110.952
20587,06-03-2020,173,Industries,Euro,AXT87U,46,19,10,1085.4,586.116
20588,06-03-2020,122,Industries,Euro,AXT87U,30,19,9,1809,1139.67
20589,06-03-2020,61,Import,Euro,AXT87U,64,14,9,1165.8,722.796
20590,06-03-2020,84,Industries,Euro,AXT87U,20,19,9,3912.8,2543.32
20591,06-03-2020,76,Industries,Euro,AXT87U,13,11,9,1105.5,652.245
20592,06-03-2020,148,Export,Euro,AXT87U,32,2,10,3343.3,2240.011
20593,06-03-2020,151,Industries,Euro,AXT87U,40,22,8,1829.1,1006.005
20594,06-03-2020,55,Import,Euro,AXT87U,35,24,6,984.9,748.524
20595,06-03-2020,31,Export,Euro,AXT87U,21,16,11,234.5,157.115
20596,06-03-2020,82,Industries,Euro,AXT87U,60,26,8,1051.9,852.039
20597,06-03-2020,158,Industries,Euro,NVG256YT,13,2,12,1098.8,868.052
20598,07-03-2020,160,Export,Euro,AXT87U,20,9,8,261.3,117.585
20599,07-03-2020,94,Industries,Euro,AXT87U,35,6,10,268,187.6
20600,07-03-2020,157,Industries,Euro,AXT87U,59,25,8,1038.5,633.485
20601,07-03-2020,16,Import,Euro,AXT87U,45,2,6,1246.2,710.334
20602,07-03-2020,134,Import,Euro,AXT87U,62,13,9,6043.4,2598.662
20603,07-03-2020,19,Export,Euro,INX005RT,49,7,12,2385.2,1025.636
20604,07-03-2020,160,Industries,Euro,AXT87U,18,2,8,1681.7,706.314
20605,07-03-2020,119,Industries,Euro,INX005RT,48,26,5,1058.6,571.644
20606,08-03-2020,88,Import,Euro,AXT87U,26,26,5,3618,2496.42
20607,08-03-2020,117,Export,Euro,AXT87U,51,20,11,2592.9,1400.166
20608,08-03-2020,167,Import,Euro,AXT87U,10,25,12,1775.5,923.26
20609,08-03-2020,43,Industries,Euro,AXT87U,29,15,12,978.2,538.01
20610,08-03-2020,109,Import,Euro,AXT87U,31,18,6,1065.3,607.221
20611,08-03-2020,50,Export,Euro,AXT87U,10,12,5,6545.9,4713.048
20612,08-03-2020,39,Import,Euro,AXT87U,32,19,6,2646.5,1243.855
20613,08-03-2020,99,Import,Euro,AXT87U,15,25,8,3879.3,2405.166
20614,08-03-2020,69,Industries,Euro,AXT87U,65,25,5,3450.5,1725.25
20615,08-03-2020,61,Import,Euro,AXT87U,10,17,11,3973.1,2423.591
20616,08-03-2020,51,Export,Euro,AXT87U,6,21,6,864.3,579.081
20617,08-03-2020,12,Industries,Euro,ZAQ890,62,20,9,5085.3,3661.416
20618,08-03-2020,158,Industries,Euro,INX005RT,33,5,7,2700.1,1107.041
20619,08-03-2020,98,Import,Euro,INX005RT,63,9,6,3993.2,1677.144
20620,09-03-2020,164,Import,Euro,NVG256YT,57,13,11,261.3,133.263
20621,09-03-2020,166,Industries,Euro,NVG256YT,16,6,9,2385.2,1025.636
20622,09-03-2020,20,Industries,Euro,NVG256YT,2,16,6,3946.3,2012.613
20623,09-03-2020,92,Industries,Euro,NVG256YT,22,17,12,1085.4,640.386
20624,09-03-2020,165,Industries,Euro,NVG256YT,11,6,9,1882.7,1242.582
20625,09-03-2020,175,Export,Euro,NVG256YT,20,5,5,3993.2,2635.512
20626,09-03-2020,30,Industries,Euro,AXT87U,11,14,7,737,353.76
20627,09-03-2020,21,Import,Euro,NVG256YT,16,24,10,2211,906.51
20628,09-03-2020,120,Import,Euro,NVG256YT,41,14,6,2251.2,1508.304
20629,10-03-2020,39,Industries,Euro,NVG256YT,40,8,7,857.6,668.928
20630,10-03-2020,172,Industries,Euro,NVG256YT,30,15,5,3658.2,2780.232
20631,10-03-2020,156,Import,Euro,NVG256YT,64,26,10,5648.1,4574.961
20632,10-03-2020,119,Import,Euro,NVG256YT,65,10,5,3805.6,1636.408
20633,10-03-2020,96,Industries,Euro,NVG256YT,14,26,11,3671.6,2459.972
20634,10-03-2020,87,Import,Euro,NVG256YT,58,28,9,2304.8,1912.984
20635,10-03-2020,98,Import,Euro,INX005RT,20,5,7,1105.5,928.62
20636,10-03-2020,162,Industries,Euro,ZAQ890,26,19,8,1118.9,928.687
20637,11-03-2020,80,Export,Euro,NVG256YT,66,5,10,2452.2,1569.408
20638,11-03-2020,109,Import,Euro,NVG256YT,50,7,10,1976.5,1581.2
20639,11-03-2020,16,Industries,Euro,NVG256YT,9,27,5,1788.9,1377.453
20640,11-03-2020,72,Import,Euro,NVG256YT,51,19,10,1031.8,526.218
20641,11-03-2020,144,Industries,Euro,NVG256YT,30,13,12,2505.8,1553.596
20642,11-03-2020,122,Industries,Euro,NVG256YT,52,14,6,1132.3,905.84
20643,11-03-2020,22,Export,Euro,NVG256YT,9,26,11,6056.8,5148.28
20644,11-03-2020,23,Import,Euro,NVG256YT,42,26,9,6103.7,3051.85
20645,11-03-2020,134,Export,Euro,NVG256YT,28,25,8,897.8,763.13
20646,11-03-2020,151,Industries,Euro,INX005RT,27,14,5,1715.2,1080.576
20647,11-03-2020,165,Import,Euro,ZAQ890,58,25,11,1118.9,861.553
20648,12-03-2020,138,Industries,Euro,NVG256YT,61,13,8,2633.1,1816.839
20649,12-03-2020,136,Industries,Euro,NVG256YT,25,2,12,1829.1,1188.915
20650,12-03-2020,127,Industries,Euro,NVG256YT,23,2,12,2485.7,1217.993
20651,12-03-2020,135,Industries,Euro,NVG256YT,64,6,5,6499,4744.27
20652,12-03-2020,97,Import,Euro,NVG256YT,19,15,5,1159.1,915.689
20653,12-03-2020,157,Import,Euro,NVG256YT,47,27,11,3859.2,1736.64
20654,12-03-2020,45,Industries,Euro,NVG256YT,28,24,11,194.3,157.383
20655,12-03-2020,29,Industries,Euro,NVG256YT,45,21,10,2003.3,1282.112
20656,12-03-2020,15,Industries,Euro,NVG256YT,31,15,10,4013.3,2688.911
20657,12-03-2020,43,Export,Euro,NVG256YT,29,25,7,6050.1,3509.058
20658,12-03-2020,133,Industries,Euro,INX005RT,48,29,7,804,353.76
20659,12-03-2020,123,Industries,Euro,ZAQ890,44,15,12,247.9,153.698
20660,12-03-2020,158,Industries,Euro,NVG256YT,5,30,8,3993.2,2795.24
20661,13-03-2020,171,Industries,Euro,NVG256YT,2,26,11,3966.4,2340.176
20662,13-03-2020,45,Industries,Euro,NVG256YT,54,14,10,5956.3,4407.662
20663,13-03-2020,149,Industries,Euro,NVG256YT,66,3,8,5326.5,4207.935
20664,13-03-2020,44,Import,Euro,NVG256YT,36,13,9,2485.7,1242.85
20665,13-03-2020,103,Export,Euro,NVG256YT,41,26,7,6197.5,5019.975
20666,13-03-2020,39,Industries,Euro,NVG256YT,27,5,9,1025.1,481.797
20667,13-03-2020,72,Industries,Euro,NVG256YT,25,13,10,241.2,132.66
20668,13-03-2020,112,Export,Euro,NVG256YT,14,5,11,1340,830.8
20669,13-03-2020,26,Industries,Euro,NVG256YT,24,16,12,837.5,628.125
20670,13-03-2020,71,Industries,Euro,NVG256YT,8,13,10,1996.6,1277.824
20671,13-03-2020,134,Industries,Euro,NVG256YT,48,26,6,5038.4,3375.728
20672,13-03-2020,146,Industries,Euro,NVG256YT,63,25,6,3899.4,2612.598
20673,13-03-2020,65,Import,Euro,NVG256YT,3,15,6,2592.9,2100.249
20674,13-03-2020,163,Import,Euro,NVG256YT,40,5,6,2706.8,1786.488
20675,13-03-2020,112,Export,Euro,AXT87U,59,10,9,2626.4,1391.992
20676,13-03-2020,148,Industries,Euro,INX005RT,49,14,9,6123.8,3306.852
20677,13-03-2020,88,Industries,Euro,INX005RT,1,5,8,1078.7,528.563
20678,13-03-2020,13,Import,Euro,ZAQ890,58,13,10,2646.5,1879.015
20679,14-03-2020,101,Industries,Euro,NVG256YT,47,26,9,1078.7,506.989
20680,14-03-2020,146,Industries,Euro,NVG256YT,44,28,10,2224.4,1801.764
20681,14-03-2020,77,Industries,Euro,NVG256YT,23,26,8,1165.8,804.402
20682,14-03-2020,22,Import,Euro,NVG256YT,55,6,7,1855.9,1447.602
20683,14-03-2020,103,Industries,Euro,NVG256YT,16,2,8,221.1,174.669
20684,14-03-2020,82,Export,Euro,NVG256YT,8,30,5,167.5,85.425
20685,14-03-2020,136,Import,Euro,NVG256YT,10,21,10,2934.6,1291.224
20686,14-03-2020,79,Import,Euro,ZAQ890,11,5,6,837.5,661.625
20687,14-03-2020,53,Industries,Euro,AXT87U,18,14,12,214.4,150.08
20688,14-03-2020,8,Import,Euro,NVG256YT,17,13,10,3959.7,2732.193
20689,15-03-2020,64,Import,Euro,NVG256YT,20,25,5,1936.3,1277.958
20690,15-03-2020,43,Import,Euro,NVG256YT,23,25,6,951.4,513.756
20691,15-03-2020,6,Import,Euro,NVG256YT,9,16,8,2525.9,1995.461
20692,15-03-2020,53,Export,Euro,NVG256YT,46,1,9,1098.8,670.268
20693,15-03-2020,103,Industries,Euro,NVG256YT,16,14,5,174.2,134.134
20694,15-03-2020,146,Industries,Euro,NVG256YT,4,26,7,2371.8,996.156
20695,15-03-2020,7,Export,Euro,NVG256YT,43,10,5,1098.8,516.436
20696,15-03-2020,113,Industries,Euro,NVG256YT,30,14,9,1742,1323.92
20697,15-03-2020,74,Import,Euro,NVG256YT,14,15,6,1139,546.72
20698,15-03-2020,105,Import,Euro,NVG256YT,44,3,11,6070.2,3702.822
20699,15-03-2020,114,Import,Euro,NVG256YT,32,2,7,2324.9,1441.438
20700,15-03-2020,63,Import,Euro,AXT87U,12,26,9,3886,2059.58
20701,15-03-2020,95,Import,Euro,AXT87U,38,4,10,2278,1526.26
20702,15-03-2020,141,Industries,Euro,AXT87U,10,26,7,6338.2,4817.032
20703,16-03-2020,171,Import,Euro,NVG256YT,38,6,12,268,195.64
20704,16-03-2020,96,Industries,Euro,NVG256YT,40,29,12,1072,525.28
20705,16-03-2020,122,Industries,Euro,NVG256YT,33,6,7,1058.6,868.052
20706,16-03-2020,53,Industries,Euro,NVG256YT,6,9,5,1085.4,510.138
20707,16-03-2020,98,Export,Euro,NVG256YT,62,26,10,1085.4,803.196
20708,16-03-2020,53,Import,Euro,NVG256YT,14,6,9,2010,884.4
20709,16-03-2020,18,Export,Euro,NVG256YT,53,16,6,6291.3,3837.693
20710,16-03-2020,144,Industries,Euro,INX005RT,3,25,5,971.5,641.19
20711,17-03-2020,86,Import,Euro,NVG256YT,46,26,5,1721.9,1377.52
20712,17-03-2020,145,Industries,Euro,NVG256YT,15,16,5,234.5,180.565
20713,17-03-2020,108,Import,Euro,NVG256YT,9,26,10,1788.9,1216.452
20714,17-03-2020,26,Industries,Euro,NVG256YT,10,13,8,871,600.99
20715,17-03-2020,77,Import,Euro,NVG256YT,21,6,6,201,90.45
20716,17-03-2020,156,Import,Euro,NVG256YT,53,26,9,1768.8,1061.28
20717,17-03-2020,43,Import,Euro,NVG256YT,23,18,6,3906.1,3163.941
20718,17-03-2020,45,Import,Euro,NVG256YT,59,25,6,214.4,145.792
20719,17-03-2020,72,Import,Euro,NVG256YT,10,9,8,3055.2,2230.296
20720,17-03-2020,71,Import,Euro,NVG256YT,31,5,12,2231.1,1762.569
20721,17-03-2020,42,Industries,Euro,NVG256YT,11,18,9,6056.8,2846.696
20722,17-03-2020,39,Export,Euro,INX005RT,14,14,11,2211,1216.05
20723,17-03-2020,80,Industries,Euro,ZAQ890,10,26,9,991.6,763.532
20724,18-03-2020,23,Import,Euro,NVG256YT,57,15,11,2010,864.3
20725,18-03-2020,4,Industries,Euro,NVG256YT,2,16,5,5440.4,2393.776
20726,18-03-2020,25,Import,Euro,NVG256YT,54,21,7,3932.9,1769.805
20727,18-03-2020,127,Industries,Euro,NVG256YT,65,15,12,1855.9,1484.72
20728,18-03-2020,20,Industries,Euro,NVG256YT,41,11,10,5045.1,2573.001
20729,18-03-2020,126,Import,Euro,NVG256YT,17,14,6,3832.4,3104.244
20730,18-03-2020,148,Industries,Euro,NVG256YT,54,14,9,837.5,561.125
20731,18-03-2020,45,Industries,Euro,NVG256YT,11,12,11,5829,4196.88
20732,18-03-2020,157,Industries,Euro,NVG256YT,45,5,5,207.7,145.39
20733,18-03-2020,132,Industries,Euro,ZAQ890,30,25,11,2425.4,1770.542
20734,18-03-2020,43,Export,Euro,INX005RT,32,24,9,1065.3,692.445
20735,18-03-2020,55,Import,Euro,ZAQ890,48,15,5,1896.1,948.05
20736,18-03-2020,137,Import,Euro,INX005RT,40,12,8,1132.3,724.672
20737,18-03-2020,126,Industries,Euro,NVG256YT,7,27,9,958.1,814.385
20738,19-03-2020,42,Industries,Euro,NVG256YT,24,3,5,2566.1,1642.304
20739,19-03-2020,36,Industries,Euro,NVG256YT,54,26,12,207.7,137.082
20740,19-03-2020,148,Import,Euro,NVG256YT,29,15,6,1876,1331.96
20741,19-03-2020,44,Import,Euro,NVG256YT,36,13,8,201,106.53
20742,19-03-2020,9,Industries,Euro,NVG256YT,38,5,6,1768.8,1096.656
20743,19-03-2020,151,Industries,Euro,NVG256YT,57,25,11,1815.7,1434.403
20744,19-03-2020,131,Industries,Euro,NVG256YT,33,1,10,5138.9,4162.509
20745,19-03-2020,24,Industries,Euro,NVG256YT,66,24,8,201,86.43
20746,19-03-2020,73,Import,Euro,INX005RT,29,20,10,5353.3,4122.041
20747,19-03-2020,95,Export,Euro,AXT87U,49,16,6,2378.5,1070.325
20748,19-03-2020,35,Export,Euro,AXT87U,48,2,5,268,176.88
20749,19-03-2020,60,Industries,Euro,INX005RT,6,27,5,1976.5,1600.965
20750,20-03-2020,143,Industries,Euro,NVG256YT,18,7,11,1005,623.1
20751,20-03-2020,46,Import,Euro,NVG256YT,22,12,10,254.6,124.754
20752,20-03-2020,77,Export,Euro,NVG256YT,66,26,7,1098.8,933.98
20753,20-03-2020,67,Industries,Euro,NVG256YT,22,25,12,207.7,116.312
20754,20-03-2020,31,Industries,Euro,NVG256YT,29,15,5,2418.7,1620.529
20755,20-03-2020,44,Industries,Euro,NVG256YT,18,14,9,1098.8,813.112
20756,20-03-2020,99,Export,Euro,NVG256YT,66,1,8,1795.6,772.108
20757,20-03-2020,40,Industries,Euro,NVG256YT,11,26,8,3899.4,2573.604
20758,20-03-2020,148,Industries,Euro,NVG256YT,51,2,6,1782.2,1051.498
20759,20-03-2020,51,Industries,Euro,NVG256YT,66,25,11,214.4,126.496
20760,20-03-2020,17,Industries,Euro,ZAQ890,64,18,8,3912.8,1565.12
20761,20-03-2020,109,Industries,Euro,INX005RT,2,26,11,6023.3,3734.446
20762,20-03-2020,72,Import,Euro,ZAQ890,2,4,7,1989.9,1492.425
20763,20-03-2020,49,Import,Euro,ZAQ890,63,13,10,1989.9,895.455
20764,20-03-2020,48,Import,Euro,ZAQ890,7,25,6,1065.3,671.139
20765,20-03-2020,115,Import,Euro,INX005RT,49,25,11,2257.9,1174.108
20766,21-03-2020,140,Export,Euro,NVG256YT,53,25,5,3195.9,1821.663
20767,21-03-2020,5,Industries,Euro,NVG256YT,13,6,5,180.9,151.956
20768,21-03-2020,157,Industries,Euro,NVG256YT,59,4,6,897.8,520.724
20769,21-03-2020,116,Industries,Euro,NVG256YT,9,13,6,1105.5,541.695
20770,21-03-2020,5,Industries,Euro,NVG256YT,40,24,12,201,166.83
20771,21-03-2020,162,Industries,Euro,NVG256YT,4,27,9,4013.3,2207.315
20772,21-03-2020,47,Import,Euro,NVG256YT,55,24,6,1025.1,697.068
20773,21-03-2020,114,Import,Euro,NVG256YT,2,1,10,2693.4,1912.314
20774,21-03-2020,52,Industries,Euro,NVG256YT,8,15,6,716.9,508.999
20775,21-03-2020,118,Industries,Euro,NVG256YT,16,1,6,1882.7,1581.468
20776,21-03-2020,161,Export,Euro,NVG256YT,27,25,10,1038.5,571.175
20777,21-03-2020,101,Export,Euro,INX005RT,17,16,7,757.1,499.686
20778,21-03-2020,37,Import,Euro,INX005RT,56,27,10,1681.7,1294.909
20779,21-03-2020,47,Industries,Euro,INX005RT,2,25,11,1139,933.98
20780,21-03-2020,115,Import,Euro,NVG256YT,19,16,9,3584.5,2831.755
20781,22-03-2020,73,Import,Euro,NVG256YT,9,4,10,3329.9,2497.425
20782,22-03-2020,25,Industries,Euro,NVG256YT,62,1,8,2485.7,1168.279
20783,22-03-2020,144,Export,Euro,NVG256YT,56,3,7,5815.6,4826.948
20784,22-03-2020,145,Industries,Euro,AXT87U,51,13,9,268,123.28
20785,22-03-2020,138,Export,Euro,INX005RT,4,17,6,1132.3,928.486
20786,23-03-2020,136,Industries,Euro,NVG256YT,15,13,5,891.1,632.681
20787,23-03-2020,112,Industries,Euro,NVG256YT,1,13,7,254.6,168.036
20788,23-03-2020,55,Import,Euro,NVG256YT,33,19,11,1031.8,680.988
20789,23-03-2020,71,Industries,Euro,NVG256YT,30,15,5,174.2,116.714
20790,23-03-2020,25,Industries,Euro,NVG256YT,37,21,11,978.2,674.958
20791,23-03-2020,135,Export,Euro,NVG256YT,48,25,8,991.6,634.624
20792,23-03-2020,98,Industries,Euro,NVG256YT,26,2,7,201,118.59
20793,23-03-2020,77,Import,Euro,NVG256YT,55,14,11,2586.2,1965.512
20794,23-03-2020,161,Export,Euro,NVG256YT,29,25,10,1038.5,571.175
20795,23-03-2020,174,Import,Euro,NVG256YT,25,8,10,911.2,382.704
20796,23-03-2020,158,Import,Euro,INX005RT,59,2,7,2793.9,1452.828
20797,23-03-2020,57,Industries,Euro,INX005RT,15,13,8,1078.7,744.303
20798,24-03-2020,117,Industries,Euro,NVG256YT,50,15,5,871,679.38
20799,24-03-2020,13,Industries,Euro,NVG256YT,2,26,11,2257.9,1196.687
20800,24-03-2020,31,Industries,Euro,NVG256YT,24,5,10,3953,2213.68
20801,24-03-2020,31,Import,Euro,NVG256YT,58,26,12,3999.9,2159.946
20802,24-03-2020,107,Import,Euro,NVG256YT,64,4,11,2787.2,1839.552
20803,24-03-2020,70,Industries,Euro,NVG256YT,13,3,7,1098.8,582.364
20804,24-03-2020,58,Import,Euro,NVG256YT,53,26,10,3886,2914.5
20805,24-03-2020,163,Import,Euro,NVG256YT,3,15,8,1045.2,637.572
20806,24-03-2020,147,Industries,Euro,INX005RT,22,3,5,1889.4,1095.852
20807,24-03-2020,46,Import,Euro,INX005RT,56,22,7,5507.4,2533.404
20808,25-03-2020,125,Industries,Euro,NVG256YT,55,23,6,2566.1,1334.372
20809,25-03-2020,170,Export,Euro,NVG256YT,10,29,9,3886,2020.72
20810,25-03-2020,108,Import,Euro,NVG256YT,36,16,11,3999.9,1879.953
20811,25-03-2020,175,Import,Euro,NVG256YT,47,7,10,3169.1,1331.022
20812,25-03-2020,170,Industries,Euro,NVG256YT,59,26,10,2974.8,1665.888
20813,25-03-2020,37,Import,Euro,NVG256YT,18,4,7,254.6,208.772
20814,25-03-2020,91,Industries,Euro,NVG256YT,38,6,8,1005,542.7
20815,25-03-2020,170,Industries,Euro,NVG256YT,49,22,8,911.2,610.504
20816,25-03-2020,150,Industries,Euro,NVG256YT,44,26,9,254.6,188.404
20817,25-03-2020,5,Import,Euro,NVG256YT,42,25,9,2485.7,1267.707
20818,25-03-2020,162,Industries,Euro,NVG256YT,47,2,11,5239.4,3824.762
20819,25-03-2020,134,Industries,Euro,NVG256YT,60,7,6,991.6,793.28
20820,25-03-2020,124,Industries,Euro,INX005RT,51,14,5,1989.9,1691.415
20821,25-03-2020,129,Industries,Euro,INX005RT,43,17,11,1125.6,607.824
20822,26-03-2020,152,Industries,Euro,NVG256YT,57,1,8,2472.3,1260.873
20823,26-03-2020,75,Import,Euro,NVG256YT,15,13,6,254.6,216.41
20824,26-03-2020,26,Export,Euro,NVG256YT,54,1,8,4006.6,1762.904
20825,26-03-2020,72,Industries,Euro,NVG256YT,60,28,12,1051.9,568.026
20826,26-03-2020,60,Import,Euro,NVG256YT,14,9,7,234.5,93.8
20827,26-03-2020,93,Industries,Euro,NVG256YT,64,26,12,991.6,565.212
